variable_name,label,questionnaire,source_file,category,type
TC150Q06HA,"In your formal education and/or training, did you study: Special education",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC150Q07HA,"In your formal education and/or training, did you study: Pedagogy/teaching <test language> as a second [...] language",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC150Q08HA,"In your formal education and/or training, did you study: Assessment methods in reading comprehension",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC204Q01HA,"During the last 12 months, proportion of professional development dedicated to: <Reading Literacy> [...]",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC204Q02HA,"During the last 12 months, proportion of professional development dedicated to: Pedagogy of <reading literacy> [...]",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC204Q03HA,"During the last 12 months, proportion of professional development dedicated to: General pedagogical knowledge [...]",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC163Q01HA,How important do you consider teaching the following skills in your lessons? Skills related to reading comprehension,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC163Q02HA,How important do you consider teaching the following skills in your lessons? Skills related to writing,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC163Q03HA,How important do you consider teaching the following skills in your lessons? Skills related to listening comprehension,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC163Q04HA,How important do you consider teaching the following skills in your lessons? Skills related to oral communication,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC202Q01HA,How often in your <test language lessons>: I tailor my teaching to meet the needs of my students.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC202Q02HA,How often in your <test language lessons>: I provide individual help when a student has difficulties understanding [...],Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC202Q03HA,How often in your <test language lessons>: I change the structure of my lesson on a topic that most students [...],Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC202Q04HA,How often in your <test language lessons>: I provide individual support for advanced students.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC202Q05HA,How often in your <test language lessons>: I tell students how they are performing in my course.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC202Q06HA,How often in your <test language lessons>: I give students feedback on their strengths in my course.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC202Q07HA,How often in your <test language lessons>: I tell students in which areas they can still improve.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC202Q08HA,How often in your <test language lessons>: I tell students how they can improve their performance.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC202Q09HA,How often in your <test language lessons>: I advise students on how to reach their learning goals.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC170Q01HA,How often in your <test language lessons>: Many students don't listen to what I say.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC170Q02HA,How often in your <test language lessons>: There is noise and disorder.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC170Q03HA,How often in your <test language lessons>: I have to wait a long time for students to quiet down.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC170Q04HA,How often in your <test language lessons>: Students cannot work well.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC170Q05HA,How often in your <test language lessons>: Students don't start working for a long time after the lesson begins.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC171Q01HA,How often in your <test language lessons>: I set clear goals for the students' learning.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC171Q02HA,How often in your <test language lessons>: I ask questions to check whether students have understood what was taught.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC171Q03HA,"How often in your <test language lessons>: At the beginning [...], I present a short summary of the previous lesson.",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC171Q04HA,How often in your <test language lessons>: I tell students what they have to learn.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC156Q05IA,"In your <test language lessons>, how often: I encourage students to express their opinion about a text.",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC156Q06IA,"In your <test language lessons>, how often: I help students relate the stories they read to their lives.",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC156Q07IA,"In your <test language lessons>, how often: I show students how the information in texts builds on what they [...]",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC156Q08IA,"In your <test language lessons>, how often: I pose questions that motivate students to participate actively.",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC157Q02HA,How often do you ask students to: Identify the main ideas of what they have read,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC157Q03HA,How often do you ask students to: Explain or support their understanding of what they have read,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC157Q07HA,How often do you ask students to: Draw inferences based on what they have read,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC157Q08HA,How often do you ask students to: Describe the style or structure of the text they have read,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC157Q09HA,How often do you ask students to: Determine the author's perspective or purpose,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC167Q01HA,"Within the last month, have digital devices [...] been used in your teaching of <test language lessons>?",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q01HA,"During the last month, asked students to use digital devices for: Searching for subject-related information online",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q02HA,"During the last month, asked students to use digital devices for: Working on extended projects (e.g. over several weeks)",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q03HA,"During the last month, asked students to use digital devices for: Working on short assignments (e.g. within a week)",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q04HA,"During the last month, asked students to use digital devices for: Working at their individual pace",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q05HA,"During the last month, asked students to use digital devices for: Working on individualised material",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q06HA,"During the last month, asked students to use digital devices for: Planning [...] learning activities for themselves",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q07HA,"During the last month, asked students to use digital devices for: Submitting homework or classwork",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q08HA,"During the last month, asked students to use digital devices for: Practicing or drilling",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q09HA,"During the last month, asked students to use digital devices for: Coordinating schoolwork with other students",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q10HA,"During the last month, asked students to use digital devices for: Following up on missed lessons or material",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q11HA,"During the last month, asked students to use digital devices for: Reading texts electronically instead of paper versions",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC168Q12HA,"During the last month, asked students to use digital devices for: Writing a text such as a blog or a wiki",Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC031Q04NA,Teacher cooperation: We discuss the achievement requirements for <test language lessons> when setting tests.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC031Q11NA,Teacher cooperation: We discuss the criteria we use to grade written tests.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC031Q13NA,Teacher cooperation: We exchange tasks for lessons and homework that cover a range of different levels of difficulty.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC031Q14NA,Teacher cooperation: I prepare [...] units with my fellow teachers of <test language lessons>.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC031Q15NA,Teacher cooperation: We discuss ways to teach learning strategies and techniques to our students.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC031Q18NA,Teacher cooperation: My fellow teachers of <test language lessons> benefit from my specific skills and interests.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC031Q20NA,Teacher cooperation: We discuss ways to better identify students' individual strengths and weaknesses.,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC039Q01NA,Is there any formal curriculum for <test language lessons> in <national modal grade for 15-year-olds>?,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC043Q01NA,Are parents informed about the availability and content of the <test language lessons> curriculum [...]?,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC182Q01HA,Does your school have special programmes for: Students with special needs,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC182Q02HA,Does your school have special programmes for: Students whose <heritage language> is different from <test language>,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
TC182Q03HA,Does your school have special programmes for: Students who struggle with reading,Teacher questionnaire,SPSS_TCH_QQQ.zip,Teacher questionnaire items,NUM
COBN_T,Country of birth national categories - Teacher,Teacher questionnaire,SPSS_TCH_QQQ.zip,Demographics & background,CHAR
EMPLTIM,Teacher employment time - dichotomous,Teacher questionnaire,SPSS_TCH_QQQ.zip,Demographics & background,NUM
OTT1,Originally trained teacher (strict definition): standard teacher training,Teacher questionnaire,SPSS_TCH_QQQ.zip,School structure & resources,NUM
OTT2,"Originally trained teacher (wide definition): standard, in-service, or work-based teacher training",Teacher questionnaire,SPSS_TCH_QQQ.zip,School structure & resources,NUM
STTMG1,"Overlap between initial education and teaching the modal grade - Reading, writing and literature",Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG2,Overlap between initial education and teaching the modal grade - Mathematics,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG3,Overlap between initial education and teaching the modal grade - Science,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG4,Overlap between initial education and teaching the modal grade - Technology,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG5,Overlap between initial education and teaching the modal grade - Social Studies,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG6,Overlap between initial education and teaching the modal grade - Modern foreign languages,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG7,Overlap between initial education and teaching the modal grade - Ancient languages,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG8,Overlap between initial education and teaching the modal grade - Arts,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG9,Overlap between initial education and teaching the modal grade - Physical education,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG10,Overlap between initial education and teaching the modal grade - Religion and-or ethics,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
STTMG11,Overlap between initial education and teaching the modal grade - Practical and vocational skills,Teacher questionnaire,SPSS_TCH_QQQ.zip,Learning time,NUM
NTEACH1,"Subject included in initial training: Reading, writing and literature",Teacher questionnaire,SPSS_TCH_QQQ.zip,School structure & resources,NUM
NTEACH2,Subject included in initial training: Mathematics,Teacher questionnaire,SPSS_TCH_QQQ.zip,School structure & resources,NUM
