CNT,CNTSCHID,N_STU,sch_ESCS,sch_perf,sch_DISCLIM,sch_TEACHSUP,sch_BELONG,ols_slope,ols_intercept,low_ses,odds_breaking
ALB,800054.0,36,-0.7436490203275697,360.94587554874863,0.15241119561979996,0.5769128137891023,0.535359223810361,22.103978684570674,381.6065065352863,False,False
ALB,800055.0,16,-0.8126114286965991,404.1027076427049,-0.38724957538888666,1.1418,0.342487966125392,22.103978684570674,381.6065065352863,False,False
ALB,800056.0,39,-1.1773968098551024,301.8064652733496,-0.20963498236366568,0.1288396772811413,0.04861857090262838,22.103978684570674,381.6065065352863,False,False
ALB,800057.0,40,-0.201663845573706,416.1730065557344,-0.34075337549295404,-0.09112254308088104,0.23698432360845528,22.103978684570674,381.6065065352863,False,False
ALB,800058.0,4,0.8966647540894082,482.847230207495,1.5799300453922305,0.8431449629535007,0.26937941109291325,22.103978684570674,381.6065065352863,False,False
ALB,800059.0,35,-0.7746562030667457,372.0389668687768,-0.06614701216664377,-0.049631220575198885,-0.07294994538489569,22.103978684570674,381.6065065352863,False,False
ALB,800060.0,31,-0.7972064516129032,295.20402258064513,-0.26685,-0.3076647058823529,-0.2923608695652173,22.103978684570674,381.6065065352863,False,False
ALB,800061.0,40,-0.16959891979759315,448.9822496164452,0.4116254043116365,0.6185168542769508,0.505587377077272,22.103978684570674,381.6065065352863,False,False
ALB,800062.0,15,-0.984577186123398,353.96980210244595,0.6752969791760581,0.6829086603736177,0.8640586083891747,22.103978684570674,381.6065065352863,False,False
ALB,800063.0,42,-0.12867712789050295,401.41463040391454,0.2990309668573662,0.24695323905266034,0.4363416151279177,22.103978684570674,381.6065065352863,False,False
ALB,800064.0,30,-0.7633991182391461,356.79091379010885,0.18648669898302056,1.0395806863371346,0.4393824972370537,22.103978684570674,381.6065065352863,False,False
ALB,800065.0,33,-0.9334238844942332,364.9205721351658,0.48948077830150855,0.31796933502374763,0.43647814773339527,22.103978684570674,381.6065065352863,False,False
ALB,800066.0,22,0.4772318181818179,415.50681363636363,0.3874071428571427,0.016714285714285723,-0.004416666666666666,22.103978684570674,381.6065065352863,False,False
ALB,800067.0,1,0.99,304.9943333333333,1.8491,1.5558,0.713,22.103978684570674,381.6065065352863,False,False
ALB,800068.0,6,-1.2690514005397884,328.3398863900217,0.15649304811452766,1.0129148810192992,-0.2563434284301883,22.103978684570674,381.6065065352863,True,False
ALB,800069.0,36,-1.273457256566652,329.5190357949706,-0.21269959338859332,-0.04939711577144131,-0.03586245312131579,22.103978684570674,381.6065065352863,True,False
ALB,800070.0,10,-1.409613099856744,339.28101435204655,-0.5062330648013684,0.1604006023901754,0.009135119490596665,22.103978684570674,381.6065065352863,True,False
ALB,800071.0,28,-0.7421132621213036,384.28028651699225,-0.5259542948381628,0.21075692364622747,0.23088862622191822,22.103978684570674,381.6065065352863,False,False
ALB,800072.0,15,-1.6501872685833,331.41738111907466,-0.8782086624020927,0.25213806912913367,-0.2707624527633682,22.103978684570674,381.6065065352863,True,False
ALB,800073.0,17,-0.016168195626479753,393.9764946339894,0.14760032778793739,0.03594081358986943,0.9502170989933562,22.103978684570674,381.6065065352863,False,False
ALB,800074.0,17,0.9613596860168999,393.14107024052885,-0.057522757250231524,-0.5190700042824322,0.3365039150668437,22.103978684570674,381.6065065352863,False,False
ALB,800075.0,9,-1.1396725037860178,359.47722709205703,-0.24771322850245164,0.444494809751039,-0.19146933112004225,22.103978684570674,381.6065065352863,False,False
ALB,800077.0,23,-2.0589620934992716,369.730553982585,0.3152932511893954,0.7326270084991543,0.4697965039407231,22.103978684570674,381.6065065352863,True,True
ALB,800078.0,10,-1.5565209732650294,361.24414007650546,-0.7141992327554071,0.717188358234961,0.08146043066516254,22.103978684570674,381.6065065352863,True,True
ALB,800079.0,2,-0.9036470411590052,438.15902760498045,0.8729333959117915,1.5558,0.3405685329081452,22.103978684570674,381.6065065352863,False,False
ALB,800080.0,16,-1.6215340809762693,339.3723263736386,-0.22557512568017438,0.33893339318925164,-0.489744594560701,22.103978684570674,381.6065065352863,True,False
ALB,800081.0,28,-0.5332569958887522,363.3350791365991,-0.058267199444364176,0.08794497360193687,0.28279395587642436,22.103978684570674,381.6065065352863,False,False
